ts,o,h,l,c,v
2025-12-24T16:57:00Z,212.28,212.30,212.10,212.23,41564
2025-12-24T16:58:00Z,212.23,212.41,212.06,212.08,11360
2025-12-24T16:59:00Z,212.08,212.11,211.93,212.07,24790
2025-12-24T17:00:00Z,212.07,212.26,211.55,211.69,27621
2025-12-24T17:01:00Z,211.69,211.73,211.45,211.56,21391
2025-12-24T17:02:00Z,211.56,211.61,211.40,211.60,3862
2025-12-24T17:03:00Z,211.60,211.79,211.54,211.63,29045
2025-12-24T17:04:00Z,211.63,211.95,211.50,211.84,46419
2025-12-24T17:05:00Z,211.84,212.03,211.73,211.85,5156
2025-12-24T17:06:00Z,211.85,212.26,211.79,212.13,49046
2025-12-24T17:07:00Z,212.13,212.18,211.92,211.98,48533
2025-12-24T17:08:00Z,211.98,212.22,211.84,212.18,14131
2025-12-24T17:09:00Z,212.18,212.31,211.89,212.04,18170
2025-12-24T17:10:00Z,212.04,212.20,211.77,211.88,26914
2025-12-24T17:11:00Z,211.88,212.04,211.28,211.47,15739
2025-12-24T17:12:00Z,211.47,211.80,211.36,211.69,25784
2025-12-24T17:13:00Z,211.69,211.86,211.54,211.69,19574
2025-12-24T17:14:00Z,211.69,211.69,211.16,211.27,32163
2025-12-24T17:15:00Z,211.27,211.39,210.91,210.95,38880
2025-12-24T17:16:00Z,210.95,211.03,210.61,210.77,49658
2025-12-24T17:17:00Z,210.77,211.10,210.75,210.91,6659
2025-12-24T17:18:00Z,210.91,211.14,210.77,211.00,5557
2025-12-24T17:19:00Z,211.00,211.17,210.70,210.72,29268
2025-12-24T17:20:00Z,210.72,211.15,210.60,211.03,35682
2025-12-24T17:21:00Z,211.03,211.31,210.95,211.30,34992
2025-12-24T17:22:00Z,211.30,211.42,211.15,211.38,36754
2025-12-24T17:23:00Z,211.38,211.61,211.36,211.46,37176
2025-12-24T17:24:00Z,211.46,211.64,211.38,211.56,30164
2025-12-24T17:25:00Z,211.56,211.58,211.34,211.47,37923
2025-12-24T17:26:00Z,211.47,211.61,210.92,211.02,41832
2025-12-24T17:27:00Z,211.02,211.23,211.01,211.15,10611
2025-12-24T17:28:00Z,211.15,211.26,210.56,210.73,42303
2025-12-24T17:29:00Z,210.73,210.95,210.62,210.87,33838
2025-12-24T17:30:00Z,210.87,210.96,210.78,210.90,23179
2025-12-24T17:31:00Z,210.90,211.03,210.50,210.62,7010
2025-12-24T17:32:00Z,210.62,210.79,210.54,210.65,20952
2025-12-24T17:33:00Z,210.65,210.95,210.58,210.85,21155
2025-12-24T17:34:00Z,210.85,211.00,210.65,210.66,12590
2025-12-24T17:35:00Z,210.66,211.25,210.63,211.09,27433
2025-12-24T17:36:00Z,211.09,211.60,211.03,211.43,4131
2025-12-24T17:37:00Z,211.43,211.47,211.24,211.40,5446
2025-12-24T17:38:00Z,211.40,211.52,211.21,211.28,18974
2025-12-24T17:39:00Z,211.28,211.84,211.21,211.65,16169
2025-12-24T17:40:00Z,211.65,211.77,211.45,211.74,22562
2025-12-24T17:41:00Z,211.74,211.84,211.34,211.51,32368
2025-12-24T17:42:00Z,211.51,211.81,211.36,211.75,35412
2025-12-24T17:43:00Z,211.75,212.23,211.67,212.08,6319
2025-12-24T17:44:00Z,212.08,212.43,212.06,212.31,9599
2025-12-24T17:45:00Z,212.31,212.59,212.13,212.52,10870
2025-12-24T17:46:00Z,212.52,212.96,212.41,212.78,43917
2025-12-24T17:47:00Z,212.78,213.42,212.70,213.26,12414
2025-12-24T17:48:00Z,213.26,213.29,212.82,212.95,4877
2025-12-24T17:49:00Z,212.95,213.11,212.80,213.09,28356
2025-12-24T17:50:00Z,213.09,213.28,212.96,212.97,38117
2025-12-24T17:51:00Z,212.97,213.36,212.96,213.36,31444
2025-12-24T17:52:00Z,213.36,213.44,213.19,213.36,25536
2025-12-24T17:53:00Z,213.36,213.46,212.90,213.01,36342
2025-12-24T17:54:00Z,213.01,213.31,213.00,213.16,20219
2025-12-24T17:55:00Z,213.16,213.27,212.81,212.93,33429
2025-12-24T17:56:00Z,212.93,213.13,212.40,212.53,40062
2025-12-24T17:57:00Z,212.53,212.78,212.52,212.74,21559
2025-12-24T17:58:00Z,212.74,213.03,212.71,212.99,42590
2025-12-24T17:59:00Z,212.99,213.55,212.85,213.38,15535
2025-12-24T18:00:00Z,213.38,213.56,213.19,213.48,31515
2025-12-24T18:01:00Z,213.48,213.88,213.45,213.74,42327
2025-12-24T18:02:00Z,213.74,214.11,213.71,213.99,4406
2025-12-24T18:03:00Z,213.99,214.48,213.90,214.28,15383
2025-12-24T18:04:00Z,214.28,214.35,213.84,213.95,28818
2025-12-24T18:05:00Z,213.95,214.02,213.54,213.55,24997
2025-12-24T18:06:00Z,213.55,214.01,213.46,213.93,7336
2025-12-24T18:07:00Z,213.93,214.09,213.73,213.86,19457
2025-12-24T18:08:00Z,213.86,214.45,213.73,214.35,47445
2025-12-24T18:09:00Z,214.35,214.66,214.29,214.48,12967
2025-12-24T18:10:00Z,214.48,214.50,214.01,214.03,11164
2025-12-24T18:11:00Z,214.03,214.26,213.89,214.15,38780
2025-12-24T18:12:00Z,214.15,214.19,213.86,213.94,8985
2025-12-24T18:13:00Z,213.94,214.03,213.72,213.74,19723
2025-12-24T18:14:00Z,213.74,213.75,213.51,213.65,45036
2025-12-24T18:15:00Z,213.65,213.81,213.36,213.51,17370
2025-12-24T18:16:00Z,213.51,213.61,213.02,213.11,25527
2025-12-24T18:17:00Z,213.11,213.13,212.88,212.96,17683
2025-12-24T18:18:00Z,212.96,213.38,212.83,213.24,18890
2025-12-24T18:19:00Z,213.24,213.35,212.96,213.16,22130
2025-12-24T18:20:00Z,213.16,213.51,213.05,213.33,47348
2025-12-24T18:21:00Z,213.33,213.42,212.81,212.98,25746
2025-12-24T18:22:00Z,212.98,213.12,212.90,212.96,14131
2025-12-24T18:23:00Z,212.96,213.07,212.37,212.51,29905
2025-12-24T18:24:00Z,212.51,212.52,212.19,212.38,3669
2025-12-24T18:25:00Z,212.38,212.97,212.26,212.80,34786
2025-12-24T18:26:00Z,212.80,212.86,212.66,212.71,11346
2025-12-24T18:27:00Z,212.71,213.10,212.68,213.01,35999
2025-12-24T18:28:00Z,213.01,213.16,212.97,213.03,28356
2025-12-24T18:29:00Z,213.03,213.44,212.94,213.25,44830
2025-12-24T18:30:00Z,213.25,213.32,212.94,213.07,44091
2025-12-24T18:31:00Z,213.07,213.17,212.53,212.66,6171
2025-12-24T18:32:00Z,212.66,212.75,212.46,212.59,17281
2025-12-24T18:33:00Z,212.59,213.20,212.50,213.07,35529
2025-12-24T18:34:00Z,213.07,213.23,212.69,212.70,24629
2025-12-24T18:35:00Z,212.70,213.31,212.58,213.19,12209
2025-12-24T18:36:00Z,213.19,213.25,212.80,212.97,42535
2025-12-24T18:37:00Z,212.97,213.48,212.86,213.34,22759
2025-12-24T18:38:00Z,213.34,213.43,212.75,212.89,15660
2025-12-24T18:39:00Z,212.89,213.42,212.82,213.36,25100
2025-12-24T18:40:00Z,213.36,213.40,213.02,213.02,6858
2025-12-24T18:41:00Z,213.02,213.06,212.81,212.81,37051
2025-12-24T18:42:00Z,212.81,212.99,212.63,212.74,22390
2025-12-24T18:43:00Z,212.74,213.08,212.66,213.05,33508
2025-12-24T18:44:00Z,213.05,213.10,213.03,213.04,30588
2025-12-24T18:45:00Z,213.04,213.18,212.92,213.08,43216
2025-12-24T18:46:00Z,213.08,213.66,213.04,213.56,40896
2025-12-24T18:47:00Z,213.56,213.74,213.20,213.31,10308
2025-12-24T18:48:00Z,213.31,213.31,212.74,212.94,27550
2025-12-24T18:49:00Z,212.94,212.99,212.40,212.60,29529
2025-12-24T18:50:00Z,212.60,213.24,212.57,213.07,45784
2025-12-24T18:51:00Z,213.07,213.29,212.93,213.13,20114
2025-12-24T18:52:00Z,213.13,213.53,213.06,213.33,38330
2025-12-24T18:53:00Z,213.33,213.56,213.33,213.44,17226
2025-12-24T18:54:00Z,213.44,213.57,213.07,213.19,24792
2025-12-24T18:55:00Z,213.19,213.52,213.01,213.42,8783
2025-12-24T18:56:00Z,213.42,213.56,213.39,213.50,11624
2025-12-24T18:57:00Z,213.50,214.07,213.40,213.94,11885
2025-12-24T18:58:00Z,213.94,214.11,213.86,214.09,38832
2025-12-24T18:59:00Z,214.09,214.18,213.57,213.65,28817
2025-12-24T19:00:00Z,213.65,214.02,213.61,214.02,9672
2025-12-24T19:01:00Z,214.02,214.09,213.79,213.82,19102
2025-12-24T19:02:00Z,213.82,213.89,213.30,213.36,38024
2025-12-24T19:03:00Z,213.36,213.87,213.18,213.71,23515
2025-12-24T19:04:00Z,213.71,214.26,213.64,214.18,8499
2025-12-24T19:05:00Z,214.18,214.27,214.05,214.20,40920
2025-12-24T19:06:00Z,214.20,214.30,213.82,213.89,9889
2025-12-24T19:07:00Z,213.89,214.03,213.69,213.78,18613
2025-12-24T19:08:00Z,213.78,213.96,213.45,213.53,39518
2025-12-24T19:09:00Z,213.53,213.88,213.45,213.75,15571
2025-12-24T19:10:00Z,213.75,214.25,213.55,214.18,24716
2025-12-24T19:11:00Z,214.18,214.70,214.12,214.55,32667
2025-12-24T19:12:00Z,214.55,214.72,214.52,214.71,7518
2025-12-24T19:13:00Z,214.71,214.76,214.18,214.33,30221
2025-12-24T19:14:00Z,214.33,214.37,213.82,213.87,26110
2025-12-24T19:15:00Z,213.87,213.90,213.60,213.68,23462
2025-12-24T19:16:00Z,213.68,213.71,213.19,213.35,6208
2025-12-24T19:17:00Z,213.35,213.48,213.17,213.28,18541
2025-12-24T19:18:00Z,213.28,213.72,213.20,213.63,35867
2025-12-24T19:19:00Z,213.63,213.89,213.54,213.70,49772
2025-12-24T19:20:00Z,213.70,213.70,213.27,213.45,6143
2025-12-24T19:21:00Z,213.45,213.72,213.40,213.65,4920
2025-12-24T19:22:00Z,213.65,213.91,213.57,213.87,25024
2025-12-24T19:23:00Z,213.87,214.21,213.73,214.10,36143
2025-12-24T19:24:00Z,214.10,214.12,213.47,213.61,15718
2025-12-24T19:25:00Z,213.61,213.68,213.45,213.49,48634
2025-12-24T19:26:00Z,213.49,213.88,213.35,213.78,11284
2025-12-24T19:27:00Z,213.78,214.18,213.66,214.04,22357
2025-12-24T19:28:00Z,214.04,214.20,213.97,214.07,14000
2025-12-24T19:29:00Z,214.07,214.50,214.04,214.38,4438
2025-12-24T19:30:00Z,214.38,214.56,214.10,214.18,32836
2025-12-24T19:31:00Z,214.18,214.64,214.02,214.59,29449
2025-12-24T19:32:00Z,214.59,214.84,214.51,214.76,30848
2025-12-24T19:33:00Z,214.76,214.76,214.43,214.50,6024
2025-12-24T19:34:00Z,214.50,214.52,214.43,214.47,10684
2025-12-24T19:35:00Z,214.47,214.71,214.43,214.65,18937
2025-12-24T19:36:00Z,214.65,214.83,214.17,214.27,48023
2025-12-24T19:37:00Z,214.27,214.57,214.19,214.42,43305
2025-12-24T19:38:00Z,214.42,214.91,214.36,214.86,23374
2025-12-24T19:39:00Z,214.86,214.97,214.81,214.82,4267
2025-12-24T19:40:00Z,214.82,215.01,214.73,214.99,33565
2025-12-24T19:41:00Z,214.99,215.11,214.45,214.56,38196
2025-12-24T19:42:00Z,214.56,214.90,214.45,214.87,4214
2025-12-24T19:43:00Z,214.87,215.18,214.74,215.11,36525
2025-12-24T19:44:00Z,215.11,215.63,215.05,215.44,37558
2025-12-24T19:45:00Z,215.44,215.50,214.97,215.08,41104
2025-12-24T19:46:00Z,215.08,215.25,214.95,214.98,9012
2025-12-24T19:47:00Z,214.98,215.22,214.92,215.12,25974
2025-12-24T19:48:00Z,215.12,215.20,214.65,214.69,42982
2025-12-24T19:49:00Z,214.69,214.78,214.13,214.31,5170
2025-12-24T19:50:00Z,214.31,214.88,214.25,214.70,35648
2025-12-24T19:51:00Z,214.70,214.75,214.45,214.47,49943
2025-12-24T19:52:00Z,214.47,214.66,214.14,214.19,24935
2025-12-24T19:53:00Z,214.19,214.32,214.08,214.29,48637
2025-12-24T19:54:00Z,214.29,214.38,213.88,214.00,2507
2025-12-24T19:55:00Z,214.00,214.17,213.86,213.89,5986
2025-12-24T19:56:00Z,213.89,214.09,213.62,213.78,14221
2025-12-24T19:57:00Z,213.78,213.81,213.67,213.79,49784
2025-12-24T19:58:00Z,213.79,213.98,213.65,213.90,19170
2025-12-24T19:59:00Z,213.90,214.20,213.87,214.01,7187
2025-12-24T20:00:00Z,214.01,214.05,213.78,213.91,3730
2025-12-24T20:01:00Z,213.91,213.99,213.69,213.86,46428
2025-12-24T20:02:00Z,213.86,213.91,213.35,213.46,4801
2025-12-24T20:03:00Z,213.46,213.64,212.79,212.96,36303
2025-12-24T20:04:00Z,212.96,213.00,212.56,212.69,19310
2025-12-24T20:05:00Z,212.69,213.08,212.66,213.05,26081
2025-12-24T20:06:00Z,213.05,213.12,212.97,213.00,2415
2025-12-24T20:07:00Z,213.00,213.46,212.98,213.33,48003
2025-12-24T20:08:00Z,213.33,213.82,213.23,213.78,39665
2025-12-24T20:09:00Z,213.78,213.92,213.47,213.61,31771
2025-12-24T20:10:00Z,213.61,213.70,213.18,213.33,1109
2025-12-24T20:11:00Z,213.33,213.44,212.91,213.00,41403
2025-12-24T20:12:00Z,213.00,213.29,212.95,213.24,22516
2025-12-24T20:13:00Z,213.24,213.56,213.11,213.41,32423
2025-12-24T20:14:00Z,213.41,213.57,213.37,213.40,4894
2025-12-24T20:15:00Z,213.40,213.60,212.93,213.02,25699
2025-12-24T20:16:00Z,213.02,213.19,212.67,212.80,22086
2025-12-24T20:17:00Z,212.80,213.10,212.78,212.94,12620
2025-12-24T20:18:00Z,212.94,213.05,212.50,212.60,10566
2025-12-24T20:19:00Z,212.60,212.80,212.54,212.64,28714
2025-12-24T20:20:00Z,212.64,212.73,212.26,212.32,8480
2025-12-24T20:21:00Z,212.32,212.46,211.66,211.84,11622
2025-12-24T20:22:00Z,211.84,212.03,211.82,211.99,46474
2025-12-24T20:23:00Z,211.99,212.05,211.90,212.01,22825
2025-12-24T20:24:00Z,212.01,212.12,211.82,212.02,29529
2025-12-24T20:25:00Z,212.02,212.60,211.82,212.44,41987
2025-12-24T20:26:00Z,212.44,213.00,212.41,212.85,22844
2025-12-24T20:27:00Z,212.85,213.00,212.36,212.52,49589
2025-12-24T20:28:00Z,212.52,212.89,212.43,212.85,10893
2025-12-24T20:29:00Z,212.85,212.86,212.30,212.40,42320
2025-12-24T20:30:00Z,212.40,212.65,212.32,212.64,41129
2025-12-24T20:31:00Z,212.64,212.83,212.44,212.58,6277
2025-12-24T20:32:00Z,212.58,212.74,212.33,212.40,28366
2025-12-24T20:33:00Z,212.40,212.59,211.91,211.95,1349
2025-12-24T20:34:00Z,211.95,212.04,211.54,211.70,26419
2025-12-24T20:35:00Z,211.70,211.85,211.66,211.84,17226
2025-12-24T20:36:00Z,211.84,212.37,211.80,212.24,44102
2025-12-24T20:37:00Z,212.24,212.75,212.04,212.72,24320
2025-12-24T20:38:00Z,212.72,213.12,212.63,212.93,37989
2025-12-24T20:39:00Z,212.93,213.27,212.89,213.12,49226
2025-12-24T20:40:00Z,213.12,213.61,212.96,213.45,24724
2025-12-24T20:41:00Z,213.45,213.55,212.85,213.01,44391
2025-12-24T20:42:00Z,213.01,213.08,212.50,212.55,32155
2025-12-24T20:43:00Z,212.55,213.14,212.40,212.99,17542
2025-12-24T20:44:00Z,212.99,213.26,212.80,213.21,29325
2025-12-24T20:45:00Z,213.21,213.31,213.08,213.14,24991
2025-12-24T20:46:00Z,213.14,213.60,213.05,213.52,24966
2025-12-24T20:47:00Z,213.52,213.60,213.47,213.58,46167
2025-12-24T20:48:00Z,213.58,214.02,213.49,214.00,47863
2025-12-24T20:49:00Z,214.00,214.15,213.56,213.56,2071
2025-12-24T20:50:00Z,213.56,213.90,213.40,213.84,45786
2025-12-24T20:51:00Z,213.84,214.10,213.69,213.98,6118
2025-12-24T20:52:00Z,213.98,213.98,213.85,213.95,45113
2025-12-24T20:53:00Z,213.95,214.11,213.36,213.45,2117
2025-12-24T20:54:00Z,213.45,213.48,213.01,213.08,26468
2025-12-24T20:55:00Z,213.08,213.63,213.06,213.49,2056
2025-12-24T20:56:00Z,213.49,213.69,213.21,213.40,46389
2025-12-24T20:57:00Z,213.40,213.58,212.79,212.94,6301
2025-12-24T20:58:00Z,212.94,213.07,212.48,212.56,40683
2025-12-24T20:59:00Z,212.56,212.91,212.51,212.74,27110
